,sampleid,peak_ZT_author_declared,peak_ZT_tep_reevaluated,peak_ZT_smallT_tep_reevaluated,peak_ZT_smallT_author_declared,avg dZT on T of ZT,avg dZT on T of TEP,avg dZT on T of smallT,rms dZT on T of ZT,rms dZT on T of TEP,avg dZT/ZT on T of ZT,avg dZT/ZT on T of TEP,rms dZT/ZT on T of ZT,rms dZT/ZT on T of TEP
13,15,1.3328588631236558,1.3649009463870505,1.3649009463870505,1.3328588631236558,-0.004756868479826163,-0.004703171460001932,-0.004756868479826163,0.01248172336843848,0.012852734862658265,-0.002429375567287154,-0.0020868996889866786,0.011763899439087344,0.012921796868899271
14,16,1.1032202147481447,1.091021844950255,1.091021844950255,1.1032202147481447,0.00357218299601219,0.00340238919242414,0.00357218299601219,0.004887956641479966,0.00495772705744423,0.00352658981554985,0.003388927733627115,0.004751620175056602,0.0049034467463812065
15,17,1.7524540187986255,1.7795863027690113,1.7795863027690113,1.7524540187986255,0.00035257837804378886,0.00020147604769666906,0.00035257837804378886,0.008340001343090668,0.008409176287224682,0.006535965370523035,0.006611743603938592,0.01706123836704059,0.0171164119123984
16,18,1.4853504206103132,1.552553372229571,1.552553372229571,1.4853504206103132,-0.012967004463839284,-0.012967004463839284,-0.012967004463839284,0.019828350284281423,0.019828350284281423,-0.015154563575088282,-0.015154563575088282,0.027625691020599082,0.027625691020599082
17,19,1.4393665022457491,1.4347087026609828,1.4347087026609828,1.4393665022457491,0.0019083443886326892,0.0022188817952340286,0.0019083443886326892,0.01010806086160718,0.01007894512698965,0.0020556767111665,0.0023961580573834945,0.008748265150151393,0.008843002701535974
18,20,1.4750380434782633,1.4823907567459988,1.4823907567459988,1.396889787664309,-0.033612736478718805,-0.03322934999158783,-0.033675386469890815,0.04678404431404668,0.04671814214005142,-9.570210195390113e-05,0.001045850785766842,0.18258615286185906,0.18381187367945157
19,23,2.0052333075642004,1.9398743023992635,1.9398743023992635,1.9904873322778955,0.042501381174452055,0.04214569045715657,0.04257402868453612,0.0461396076235587,0.04602139159742063,0.046545511931624386,0.04701851506680809,0.04903174033282743,0.049358619713657244
20,25,1.3049976220672113,1.2675431698257822,1.2675431698257822,1.3049976220672113,0.002017198679052352,0.0019321993227867293,0.002017198679052352,0.04365482957925086,0.043489596068318974,-0.05048673547832797,-0.05085525421023562,0.10802725050744921,0.1079468671384186
21,26,1.2189610389610304,1.0413874524147588,1.0351524359506272,1.2189610389610304,0.11662800971580937,0.11663433394374852,0.11662800971580937,0.1254626559771147,0.12556900397003523,0.3081312184942259,0.31139844718259885,0.33883597449578773,0.34506077190250156
22,27,2.6108333149884766,2.653945215865389,2.653945215865389,2.6108333149884766,0.011018171929557116,0.011051314052248459,0.011018171929557116,0.055712093837423954,0.055522855001050565,-0.04109350746464558,-0.04074390097315488,0.10895545303582152,0.10855555272172387
23,28,2.039419219666216,2.0207412875776427,2.008987930725256,2.039419219666216,0.06384535339862318,0.0632913703442264,0.06384535339862318,0.08009055154677285,0.0795432822968705,0.04065054287967758,0.04089295119641533,0.053153482884454796,0.05358784885416296
24,31,0.853997095477726,0.8559383889261054,0.8528259510565658,0.853997095477726,0.0009255845295894597,0.001065229123997689,0.0009255845295894597,0.0010638092101768399,0.0015516366251725718,0.0012317494193401133,0.001492166087644971,0.001415039319490396,0.002432970014602678
25,32,0.8629969000862813,0.8584952631563963,0.8584952631563963,0.8629969000862813,0.005196311387372369,0.005206897046585519,0.005196311387372369,0.005891681019733348,0.0059994265909773,0.006741556056597542,0.006761943484857551,0.007654666752119422,0.007820098079235447
26,33,0.7279812588138945,0.7426939837241248,0.7426939837241248,0.7279812588138945,-0.01195725425811418,-0.011920456298263488,-0.01195725425811418,0.013261263257266277,0.013461438436018333,-0.017057538896317843,-0.017032050880028862,0.018716486714373547,0.01909593306343014
27,34,1.7995228652057096,1.7816001746066994,1.7816001746066994,1.7995228652057096,0.006709402475266368,0.0069772528898946525,0.006709402475266368,0.008170971050969946,0.008689628014149329,0.005338862018183089,0.005494981622707123,0.006605967787278073,0.0068054140636772936
28,35,0.4797684578281282,0.5379899975433443,0.5268282452546417,0.4797684578281282,-0.014308247249862766,-0.015329366007199802,-0.014308247249862766,0.019593501236778124,0.02122154534660798,-0.03689106706180913,-0.0385317096679268,0.04377972631659164,0.04616806293775589
29,36,1.4147342344571603,1.410475883123711,1.406160269968056,1.4147342344571603,0.007120872548014146,0.006271723410863451,0.007120872548014146,0.007407880551047128,0.008278157934049268,0.005658611656312507,0.005118505041275095,0.005969434577926409,0.006637193953432433
30,37,1.2255767839381102,1.2284807006253835,1.2284807006253835,1.2255767839381102,0.0035724672049388326,0.003499527905554781,0.0035724672049388326,0.005690301057187395,0.005621213560411253,0.004536247696629611,0.004438394961239583,0.007150446168341203,0.007063181918880438
31,38,1.1862324926931107,1.1947101619217488,1.1947101619217488,1.1862324926931107,0.0019302811856789386,0.002498613771094201,0.0019302811856789386,0.005665451383326568,0.006789044658949883,0.001840642966108681,0.00243094030737089,0.005210790272299134,0.006333247011831555
32,39,1.4695020871525168,1.461214333230949,1.461214333230949,1.4695020871525168,0.0055516935778153875,0.005081042058978984,0.0055516935778153875,0.006362713432283559,0.0064121412427003005,0.004337244572725864,0.003855942575056761,0.004896742355528425,0.0051092825122620086
33,40,0.7999155466620063,0.8031725432310417,0.8031725432310417,0.7999155466620063,-0.013723186913850502,-0.013986268861602253,-0.013723186913850502,0.015120585506618265,0.015405331597765576,-0.01849446639066951,-0.0189731547843021,0.02067905895413247,0.021248411783586926
34,41,0.7627517864334924,0.7670240720548183,0.7586263865668724,0.7627517864334924,-6.342256628292956e-05,0.00012292843407044738,-6.342256628292956e-05,0.0018288381352091847,0.002062747609168641,0.000686125377278476,0.0014932557415946277,0.0053816378996176546,0.007269063677133228
35,42,1.0061168841525794,1.004474182419417,1.004474182419417,1.0061168841525794,0.01156925145468384,0.011388522289592177,0.01156925145468384,0.013127384591249179,0.01301296408315739,0.013476376941145915,0.01336786554675945,0.015535280566457577,0.01552161740868832
36,43,1.1997352523868912,1.174142419592796,1.174142419592796,1.1997352523868912,0.01906402720229518,0.019065954522278362,0.01906402720229518,0.01990395569903536,0.019875894091274354,0.02327783942947361,0.023530269763569867,0.025707577328590043,0.02596198495950014
37,44,1.229456540305777,1.222159951732632,1.222159951732632,1.229456540305777,0.0024314418561365682,0.0031111487897538207,0.0024314418561365682,0.010284063552844077,0.010691866797577105,0.002804372465485336,0.0038164791798182235,0.010365657934351397,0.011425760885085035
38,45,0.2438896875377839,0.2420345674187199,0.2420345674187199,0.2438896875377839,0.00038540063262715145,0.00040776968339056705,0.00038540063262715145,0.0020971724130111674,0.0020764080110023475,0.0011124913961110881,0.0013006912132398827,0.009507188626863233,0.009460334755701256
39,46,1.0353899284322514,1.0449511801928977,1.0449511801928977,1.0353899284322514,0.007207828066525011,0.007673971086284246,0.007207828066525011,0.011214379630224931,0.011879572818274703,0.009522783750565823,0.010027481039636616,0.01452251183570278,0.015163427543507189
40,47,0.8912616438092593,0.894822383900078,0.894822383900078,0.8912616438092593,-0.0008106660363053908,-0.0007851494145105907,-0.0008106660363053908,0.0023892967580560654,0.0029698885788704793,-0.0009446363643390882,-0.0009231373243872127,0.0029331009157263664,0.0038041681468435934
41,48,0.596870282,0.602390671486785,0.602390671486785,0.596870282,-0.002633981989533096,-0.0025029305848292033,-0.002633981989533096,0.004139249872256127,0.0045934963825245015,-0.004520836971349385,-0.004261640615227579,0.0073935871632791654,0.008394916852522746
42,49,1.1371319905411044,1.1754312356943224,1.1754312356943224,1.1371319905411044,-0.008412065532810483,-0.008027400184614257,-0.008412065532810483,0.017001935563217482,0.017138484675699325,-0.007245649084510078,-0.006877697754822625,0.015208612965525803,0.015522500589596366
43,50,1.1312993400739728,1.1721888035286463,1.1721888035286463,1.1312993400739728,-0.02043220208528501,-0.019771690769566325,-0.02043220208528501,0.026642236853580154,0.0269208111032777,-0.017898537475684383,-0.017298842588485363,0.023890052657288195,0.024397699828336956
44,51,0.8998722617671345,0.8949252307267987,0.8949252307267987,0.8998722617671345,-0.004162206672877203,-0.004160577746945078,-0.004162206672877203,0.013519052479120868,0.0140953831219461,-0.00493844908338166,-0.004957433352809692,0.016547472821934608,0.017472672979209677
45,52,0.4521109382723443,0.4519840847277015,0.4519840847277015,0.4521109382723443,-0.00050105644256034,-0.0003763048074023355,-0.00050105644256034,0.0007506655063220689,0.000972690820711512,-0.0011882858746155255,-0.0008466973519052303,0.0017818456091794395,0.0024489967136946825
46,53,0.869643,0.904710631660691,0.904710631660691,0.869643,-0.031154188861320684,-0.03129350949604377,-0.031154188861320684,0.0317563031416065,0.03193759161634238,-0.03700623094270567,-0.037361218973752504,0.037778285695013895,0.03818827908084957
47,54,0.7052985970877488,0.7033382187276308,0.7029095921545481,0.7052985970877488,0.003719374640217905,0.0036867192688887743,0.003719374640217905,0.0045126626866899625,0.004469697918876098,0.0060631391163902485,0.0059951831826637325,0.007332250327584176,0.007254781993204094
48,55,1.0966602638085408,1.0902076749507377,1.0902076749507377,1.0966602638085408,0.008508683057970992,0.008812801118315044,0.008508683057970992,0.013190654834976081,0.013416766705152721,0.011522477545805586,0.01171321441979869,0.019123017446516698,0.01911382341767569
49,56,0.9604941198843416,0.957651313988746,0.957651313988746,0.9604941198843416,-0.008266123691316265,-0.00791471153163582,-0.008266123691316265,0.015541698253903643,0.015441663300374994,-0.008822022089724157,-0.007185144254303055,0.01914009963861378,0.021579166224108097
50,57,1.0238706218972484,1.0416759467309913,1.0416759467309913,1.0238706218972484,-0.009183473476289193,-0.008709812926191296,-0.009183473476289193,0.013435881177432451,0.013157024938263425,-0.015653425389349548,-0.01248084674579114,0.024070041732971035,0.027986985074262352
51,59,0.9429403677430436,0.9074933321327672,0.9074933321327672,0.9429403677430436,0.027885914441283733,0.027613619842939544,0.027885914441283733,0.0360792555200297,0.035881948568073245,0.15654349559827851,0.1838682848091311,0.2980469636185076,0.4057397708423896
52,60,0.3058578867193804,0.3130312087212009,0.3050753857911472,0.3058578867193804,0.0011282830178444374,0.001143558858790771,0.0011282830178444374,0.0018485299707066388,0.0018499763397599608,0.03221109742790129,0.03594137922629525,0.0563817329868691,0.0657836449350196
53,62,0.6083346148810014,0.6385739460971399,0.6282381032468721,0.6083346148810014,-0.011246414558754516,-0.011253751974521099,-0.011246414558754516,0.013035690066268767,0.013183303220721946,-0.019820941630495893,-0.019701102841575023,0.02238346563316411,0.02243146227976724
54,63,1.141251679169071,1.1531391562416624,1.1531391562416624,1.141251679169071,-0.0038705974373190837,-0.0037698659016907553,-0.0038705974373190837,0.006770068357826151,0.0066533877314131525,-0.0028619486833219767,-0.0028309069718280844,0.008251517650330008,0.008114833865599662
55,64,0.5373430029828485,0.4338229570096883,0.4098501168090376,0.5373430029828485,0.0392391055546755,0.04192898325784652,0.0392391055546755,0.0553036735565549,0.0586963191585997,1.501224087062751,1.4619888142562627,7.830941990822721,7.70377129806323
56,65,1.2756872277867528,1.2737528114137655,1.2737528114137655,1.2756872277867528,0.0004849364872435591,0.0006958725963726369,0.0004849364872435591,0.004014929172526291,0.004275742391265349,-8.146323476437844e-05,0.00012571958200812596,0.005136138490907982,0.005293222132844706
57,66,1.3582211233370012,1.3731733286840206,1.3715900592049717,1.3582211233370012,-0.001644072611602748,-0.003138787674250465,-0.001644072611602748,0.008680457268149639,0.010118344468406235,-0.0012139448279223882,-0.002507755498168223,0.006953554546527249,0.008317538691907635
58,67,1.159146464920351,1.1520677047279109,1.1520677047279109,1.159146464920351,0.005930933849891626,0.005601217041470232,0.005930933849891626,0.007459950752657508,0.007530301093477476,0.006140183645716409,0.005896749320963851,0.007780437930647773,0.007906789104723904
59,68,0.8399748245895077,0.823370367994775,0.823370367994775,0.8399748245895077,0.009347165644534989,0.009347841625623288,0.009347165644534989,0.011013099233582894,0.011150352687633631,0.013828723962156486,0.01411322598743629,0.015728209262248813,0.016451129838215128
60,69,0.4609202936739514,0.5104076984507215,0.5104076984507215,0.4609202936739514,-0.04139591881982477,-0.04484430277164005,-0.04484430277164005,0.04549415917155866,0.04840829644387842,-0.12276750631409032,-0.11694142285330397,0.13245797754138272,0.12669495735861655
61,70,0.554030041865362,0.5383984262542855,0.5383984262542855,0.554030041865362,0.03283695836167971,0.03770255239311106,0.03770255239311106,0.04296751220690596,0.04605514969377645,0.08643240704077237,0.09961404644464189,0.11574291569663851,0.1226157670275266
62,71,0.9536436497835896,0.9555020006308356,0.9555020006308356,0.9536436497835896,-0.0031019615178083824,-0.0030705298993329326,-0.0031019615178083824,0.007835833663318073,0.0075220854425669574,-0.004180337018497593,-0.004186287186563387,0.009849073347157579,0.009477623974179335
63,72,0.2898789017079122,0.2979188399383236,0.2979188399383236,0.2898789017079122,-0.006918536882876293,-0.006853288158964214,-0.006918536882876293,0.007920866625383055,0.007859556176491912,-0.026496710491887215,-0.026347738299931815,0.03030865762040766,0.03012822578754115
64,73,0.3956104643838395,0.3829983503858997,0.3829983503858997,0.3956104643838395,0.015901615033754375,0.015719838828446846,0.015901615033754375,0.01748430930313107,0.017366984529029152,0.13891472475872632,0.138604325099719,0.15448438942040668,0.15405506097648397
65,74,0.4787037759131293,0.4801973904763299,0.4801973904763299,0.4787037759131293,-0.0009614082492527885,-0.0008468295612701024,-0.0009614082492527885,0.0014626257626997607,0.0016935849005163827,-0.001980764345040448,-0.001595243175881574,0.0033809432408725497,0.0043149120290511865
66,75,0.7455770059095528,0.7645951488536479,0.7595075406117195,0.7455770059095528,-0.0072714982031498124,-0.007344575573582099,-0.0072714982031498124,0.013002866203926534,0.01298492283828117,-0.01234668625425473,-0.012554533460965345,0.024873512857173694,0.024787355370107164
67,76,0.3576554680803068,0.3421926172565885,0.3421926172565885,0.3576554680803068,0.01235965062565665,0.019906183292771922,0.020933719963854933,0.055514575682059,0.05118020365468636,7.804927593287797,8.318901288995677,61.38786416608395,63.40121512783247
68,77,1.2081471574518745,1.320698255571316,1.295805219714411,1.2081471574518745,-0.025255190137096525,-0.025590963645185972,-0.025255190137096525,0.04850529605062733,0.04891132676506652,-0.021344318936557326,-0.021083302295125422,0.04608650859070979,0.046426115874678986
69,78,1.1327459432876017,1.1093064916303823,1.1013379185444174,1.1327459432876017,0.029240126408996706,0.02889258596813317,0.029240126408996706,0.03509217506869495,0.034788522929644745,0.039806639149028024,0.039343699243139726,0.04349480560656827,0.043094948413644675
70,79,1.641484432885421,1.8199542124903083,1.8199542124903083,1.641484432885421,-0.058365798171540015,-0.058345603000849657,-0.058365798171540015,0.08553200057617731,0.08545394390364451,-0.015107444839473138,-0.015383533010549852,0.07896620566427663,0.07850813293473673
71,80,1.2668235354529,1.2996599633527153,1.2996599633527153,1.2668235354529,0.011496606908442905,0.012270690309300518,0.011496606908442905,0.029399494866081587,0.029129905358845666,0.021603042232667558,0.03700819411260734,0.04038968903202508,0.08119735280422949
72,81,0.930317890480492,1.0892413636634677,1.0892413636634677,0.930317890480492,-0.09483039564130248,-0.09170951306686764,-0.09170951306686764,0.10757794078871455,0.10372296406540082,-0.12968867675474038,-0.12836546518238645,0.13208908624656962,0.1306405460222374
73,83,0.7843863214285716,0.7991791121285438,0.7898427881431719,0.7843863214285716,-0.011026779982200483,-0.011057072388246736,-0.011026779982200483,0.013416839367339223,0.01337953346771632,-0.018995658636905038,-0.019196470113254285,0.022332077020460445,0.022557374681123104
74,84,0.8089313152002267,0.6468890676764725,0.6468890676764725,0.6683635377798045,0.014861414765316832,0.002652031793214301,0.002652031793214301,0.04048174468144368,0.008554360456000151,0.01209632529949801,-0.007574560971896809,0.07544718246656666,0.043936876651040326
75,85,2.2781829998000003,2.258684327397388,2.254329679074972,2.2781829998000003,0.024752181388282262,0.02465810440384977,0.024752181388282262,0.041280649610494234,0.04102064181405814,0.02574420154777661,0.026745931875121184,0.04225695961848896,0.044543475014545544
76,86,0.260594,0.2676702368038282,0.2558216019025111,0.260594,0.0025790140774685556,0.0026325992847118116,0.0025790140774685556,0.0034910470232566463,0.003530484873840752,0.06465748168286096,0.06360716282913677,0.11372852942619577,0.11246310833095083
77,87,0.6127923768058784,0.6078950279621512,0.6078950279621512,0.6127923768058784,-0.011826475539839128,-0.011551982631282669,-0.011826475539839128,0.013412713159525948,0.013325708039140655,-0.03827986411624694,-0.03830748093126675,0.044540053585584986,0.04520695701163882
78,88,1.0606231622757076,1.0633493118112798,1.0633493118112798,1.0606231622757076,0.010468276391511346,0.010857024360753722,0.010468276391511346,0.01767439640807915,0.018107628831562125,0.04051171095069195,0.04184589240627433,0.05793195270534399,0.05987933774776514
79,89,1.0221354605668822,1.026430061672556,1.026430061672556,1.0221354605668822,0.009764813254937946,0.009643432198812522,0.009764813254937946,0.01342140220274359,0.013314367015528551,0.03371038703772562,0.033195690881210015,0.060567173513526223,0.06006940039295514
80,90,1.2034691387579173,1.2018891731636896,1.1958890810929426,1.2034691387579173,-0.002830023975183019,-0.002905084152341275,-0.002830023975183019,0.013548513208067431,0.013308233849920323,-0.0006659965230959648,-0.001934383434779548,0.02030153215751875,0.021328977357287764
81,91,1.5643411763136836,1.5820503131121586,1.5820503131121586,1.5643411763136836,-0.004317934043005227,-0.004192727744745725,-0.004317934043005227,0.022751555024932486,0.022627727418350896,0.0015519408905756956,0.002500126399587125,0.024444382985755516,0.025882218816201927
82,92,1.711085371755389,1.5678308555770366,1.5678308555770366,1.7058060052793664,0.04669664362774657,0.04273009382134317,0.04273009382134317,0.09800045866218189,0.09478975917601144,0.024442584086553535,0.023279382250904448,0.0770395856298325,0.0736222437694082
83,94,1.8487763478000003,1.9642785021060647,1.912265717511754,1.8487763478000003,0.016166563207295617,0.014143885306527158,0.016166563207295617,0.026229602273671715,0.028632125388646394,0.03746260442972937,0.03618557606681239,0.05214380955837386,0.0520038447092986
84,95,1.3351035516605163,1.103774628525488,1.099825651717337,1.3351035516605163,0.1888908923089046,0.18770418293828214,0.1888908923089046,0.1987589859542846,0.19813120721133612,0.3750103931453438,0.37225302793607024,0.39172563514167247,0.3891422707397582
85,96,1.4240231492439186,1.398256278299921,1.398256278299921,1.4240231492439186,0.020333791210403695,0.020333791210403695,0.020333791210403695,0.03449641245784013,0.03449641245784013,0.021926781056196405,0.021926781056196405,0.0328363549720429,0.0328363549720429
86,97,1.1949596155542634,1.1622914704254943,1.1622914704254943,1.1949596155542634,0.040521172289476104,0.04021473232710418,0.040521172289476104,0.04313441483057889,0.0428682180560333,0.048022762028546676,0.04802315995934123,0.05460478178177824,0.05468495645408516
87,98,1.5354744386809929,1.6410788454130232,1.6410788454130232,1.5354744386809929,0.08733710828829779,0.0865686465601834,0.08733710828829779,0.10669551755007364,0.10606598725271342,0.2601440481856488,0.2680828516894431,0.36962307299373465,0.3806991207095164
88,99,0.4805590799888016,0.4742625185858208,0.4742625185858208,0.4805590799888016,0.0017484517319779358,0.0017484517319779358,0.0017484517319779358,0.002987874975304705,0.002987874975304705,0.004103958246031333,0.004103958246031333,0.008296435202562687,0.008296435202562687
89,100,1.3048914342612954,1.255001802073579,1.255001802073579,1.3048914342612954,0.0016027874933557185,0.002154479063082921,0.0016027874933557185,0.018295595766633328,0.019122660644620478,0.0009670502386051859,0.0010680617631385555,0.029373431365466468,0.02970963586458434
90,101,0.9337863944097567,0.9427950789714956,0.9281703718742194,0.9337863944097567,0.011423821546402415,0.011320703428686529,0.011423821546402415,0.015337256487782426,0.015172613629925556,0.04394804777073914,0.04463323000437242,0.056734384381997766,0.05781022758463281
91,102,1.5221557773574133,1.4215406707671876,1.4215406707671876,1.5221557773574133,0.05678089622444619,0.05639727331165453,0.05678089622444619,0.0772589308436734,0.07756914579465414,0.02773978231300492,0.023744028157663404,0.09689285786664383,0.10475510889998482
92,103,1.4776866841704073,1.5555101433388645,1.546336304948955,1.4776866841704073,-0.008474444932691836,-0.009031124647498752,-0.008474444932691836,0.02018943502846261,0.0214788496635594,0.0037759367227959283,0.004210194088226826,0.057276020866939524,0.05774137024655856
93,104,1.6171771795074823,1.6328486502090007,1.6328486502090007,1.6171771795074823,-0.0038846361337553487,-0.0037622236836652987,-0.0038846361337553487,0.007843406029995307,0.007769213155347048,-0.007179526754878709,-0.006183162637178882,0.014634862173856995,0.015955093815438894
94,105,1.313766842344389,1.3436262803092858,1.3107601061380756,1.313766842344389,0.008906296246993673,0.008774569810466995,0.008906296246993673,0.010574114663334145,0.010518209483584472,0.01946786907827225,0.019677354631723046,0.025799418562523147,0.026308216685276574
95,106,1.7412785108237687,1.777324059950215,1.777324059950215,1.7412785108237687,0.007168387404653455,0.007266189748806548,0.007168387404653455,0.022477110014398866,0.022429786603894757,0.014147569812341276,0.014109303374376282,0.027047814104497046,0.026933022513160865
96,107,1.39775,1.1395255101910184,1.1395255101910184,1.1232373059257588,-0.16313907756324625,-0.0016661851968411293,-0.0016661851968411293,0.313297070054633,0.006860783027422727,-0.08473454385838203,0.0006344724730065472,0.15619775881198317,0.01581301855076993
97,108,1.6003053036437247,1.647542668091455,1.647542668091455,1.6003053036437247,-0.010945729754802815,-0.010945729754802815,-0.010945729754802815,0.016244614236057137,0.016244614236057137,-0.008126561217080051,-0.008126561217080051,0.014510767179930805,0.014510767179930805
98,109,1.1388772809764716,1.1438335079158006,1.1438335079158006,1.1388772809764716,0.022626200402542422,0.022174153092568975,0.022626200402542422,0.037548941109736854,0.037346729203358825,0.07346176618128003,0.0732667816681681,0.114849981913424,0.1147156575852032
99,110,1.6456783642695714,1.6249976999943965,1.6249976999943965,1.6456783642695714,0.08103296856506247,0.08103275314306828,0.08103296856506247,0.1031324400541733,0.10287898877484956,0.06907422716112765,0.06886074460980583,0.10054766603527765,0.10007723170997507
100,111,1.4717369676214198,1.460744046068636,1.448178394396884,1.4717369676214198,0.013301429430731638,0.013807273714717384,0.013301429430731638,0.016719547011964018,0.017289872821587664,0.023387284785944054,0.025225352730430656,0.03340074749531198,0.03756679013439048
101,112,1.725589897880748,1.6559583402473668,1.6559583402473668,1.6969638300208605,0.018431577007561355,0.01792313938484156,0.018203803840844465,0.02820022679458435,0.02803742101340225,0.011471661137056695,0.01057368474376171,0.025360378490968193,0.026100155441627842
102,113,1.4540746904024766,1.0612070715123432,1.0612070715123432,1.2783031451563365,-0.023545205674033665,-0.04493878986173529,-0.04526292579460431,0.113406660685144,0.09011853698116928,-0.11412548177303412,-0.14215344732701765,0.19053193924294823,0.1867487538715183
103,115,2.21569,2.226307312095801,2.226307312095801,2.21569,0.007010087469439979,0.0074144227366436345,0.007010087469439979,0.03416353000180683,0.03441376854916866,0.009740249701570378,0.009875667150312987,0.026526465396372885,0.026527596091899464
104,116,0.5153181627055348,0.5589450560111676,0.5589450560111676,0.5153181627055348,0.006454613160970716,0.006454613160970716,0.006454613160970716,0.012812169309464149,0.012812169309464149,21.652252305705193,21.652252305705193,187.14842115250516,187.14842115250516
105,117,1.9409716046693963,1.9444302079605191,1.9370849686627425,1.9409716046693963,-0.001367039294711012,-0.001118219979743193,-0.0013189604653907855,0.0344398531879429,0.034142813788311965,-0.02957268420765108,-0.028056014282383284,0.07031114669257368,0.06902396023290348
106,118,0.665273774823225,0.6716085712103984,0.6606835917382997,0.665273774823225,-0.0008684157660071532,-0.0008489258814641514,-0.0008684157660071532,0.0036501860172793326,0.003697494214727315,-0.005321535572880121,-0.0027884937013935517,0.0158741700806192,0.018436297518767256
107,119,0.9117461275012824,0.9264959973405156,0.9218286506127557,0.9117461275012824,0.0009322682813447692,0.0008820912894040654,0.0009322682813447692,0.00998051202870109,0.009968458245265106,0.013353860864599899,0.013227494690748486,0.029368257608235297,0.029289063016553676
108,120,1.1344881102810118,1.1548213629514648,1.1506544330907793,1.1344881102810118,-0.004083523301602325,-0.004183792274836377,-0.004091398156562417,0.01142329884848594,0.012308675673800784,-0.011162395712360119,-0.008000579919371848,0.023281976369813714,0.017900090085876293
109,121,1.289440836609472,1.2966196313826823,1.2800805597692757,1.289440836609472,0.023755858813129326,0.02327302924465735,0.023755858813129326,0.03286756328660174,0.03257720079595053,0.024841986127485477,0.024183861896477,0.03225290505920617,0.032039305901585644
110,122,1.7037877358926676,1.850566177240991,1.850566177240991,1.7037877358926676,0.0037255292866661452,0.00378980048112099,0.0037255292866661452,0.032010466829660265,0.03188909430843531,0.19411142309829676,0.20731498121747804,0.41027687740088603,0.4388046286683563
111,123,1.2029303958238406,1.173085232328987,1.173085232328987,1.2029303958238406,0.012326461509506689,0.012207603028646019,0.012326461509506689,0.016390993456846473,0.01662666518971589,0.01378507285251407,0.012851207976607668,0.021654906294100006,0.023414536087674527
112,124,0.980429982625367,1.05478294422306,1.05478294422306,0.980429982625367,0.03778015206689342,0.036448096715734055,0.03778015206689342,0.07187715665287657,0.0710025717523658,0.05209675108185023,0.05033841876019145,0.09289934297692372,0.09175182308931656
113,125,1.324630510362056,1.193972974414933,1.193972974414933,1.324630510362056,0.22628113929298616,0.22628113929298616,0.22628113929298616,0.23063820797580944,0.23063820797580944,0.7736475475474295,0.7736475475474295,0.9540496471765105,0.9540496471765105
114,126,1.139997552142043,1.218366197323927,1.2032633464152864,1.139997552142043,-0.010605560356086596,-0.010914203315066063,-0.010605560356086596,0.015329292735187175,0.016185776690081626,-0.04651463814131689,-0.04491271161481193,0.06306227887499888,0.06397310244165491
